 Jurisdiccion ; Sexo ; Edad(q) ; Poblacion;Fecha
70;2;90;690;2026
70;2;95;198;2026
70;2;100;29;2026
74;2;0;13468;2026
74;2;5;17989;2026
74;2;10;22003;2026
74;2;15;22975;2026
74;2;20;22535;2026
74;2;25;22346;2026
74;2;30;21575;2026
74;2;35;19782;2026
74;2;40;18908;2026
74;2;45;18886;2026
74;2;50;15581;2026
74;2;55;13267;2026
74;2;60;11474;2026
74;2;65;9495;2026
74;2;70;7576;2026
74;2;75;5337;2026
74;2;80;2870;2026
74;2;85;1190;2026
74;2;90;451;2026
74;2;95;106;2026
74;2;100;13;2026
78;2;0;7869;2026
78;2;5;12154;2026
78;2;10;15858;2026
78;2;15;15829;2026
78;2;20;12877;2026
78;2;25;11952;2026
78;2;30;13816;2026
78;2;35;14488;2026
78;2;40;14694;2026
78;2;45;13935;2026
78;2;50;10392;2026
78;2;55;7671;2026
78;2;60;6592;2026
78;2;65;5154;2026
78;2;70;3502;2026
78;2;75;2156;2026
78;2;80;1113;2026
78;2;85;572;2026
78;2;90;207;2026
78;2;95;69;2026
78;2;100;12;2026
82;2;0;95969;2026
82;2;5;121786;2026
82;2;10;143322;2026
82;2;15;136909;2026
82;2;20;136543;2026
82;2;25;136417;2026
82;2;30;145250;2026
82;2;35;142188;2026
82;2;40;135574;2026
82;2;45;133431;2026
82;2;50;106273;2026
82;2;55;86238;2026
82;2;60;79193;2026
82;2;65;67651;2026
82;2;70;55531;2026
82;2;75;41440;2026
82;2;80;24714;2026
82;2;85;11800;2026
82;2;90;4700;2026
82;2;95;1189;2026
82;2;100;146;2026
86;2;0;30110;2026
86;2;5;41807;2026
86;2;10;45367;2026
86;2;15;45327;2026
86;2;20;47757;2026
86;2;25;47547;2026
86;2;30;45997;2026
86;2;35;41054;2026
86;2;40;36613;2026
86;2;45;35335;2026
86;2;50;28065;2026
86;2;55;21912;2026
86;2;60;18247;2026
86;2;65;15371;2026
86;2;70;12403;2026
86;2;75;8881;2026
86;2;80;4578;2026
86;2;85;2689;2026
86;2;90;1212;2026
86;2;95;462;2026
86;2;100;138;2026
90;2;0;47436;2026
90;2;5;64082;2026
90;2;10;75462;2026
90;2;15;73887;2026
90;2;20;74857;2026
90;2;25;76852;2026
90;2;30;75234;2026
90;2;35;67073;2026
90;2;40;58699;2026
90;2;45;63420;2026
90;2;50;48209;2026
90;2;55;37224;2026
90;2;60;32382;2026
90;2;65;28158;2026
90;2;70;24120;2026
90;2;75;16837;2026
90;2;80;7908;2026
90;2;85;3757;2026
90;2;90;1451;2026
90;2;95;399;2026
90;2;100;68;2026
94;2;0;3727;2026
94;2;5;6637;2026
94;2;10;7701;2026
94;2;15;8114;2026
94;2;20;6647;2026
94;2;25;6873;2026
94;2;30;8562;2026
94;2;35;8973;2026
94;2;40;7662;2026
94;2;45;6877;2026
94;2;50;5042;2026
94;2;55;3975;2026
94;2;60;4030;2026
94;2;65;3233;2026
94;2;70;1826;2026
94;2;75;1001;2026
94;2;80;469;2026
94;2;85;212;2026
94;2;90;95;2026
94;2;95;30;2026
94;2;100;11;2026
2;2;0;56998;2027
2;2;5;74133;2027
2;2;10;99545;2027
2;2;15;102599;2027
2;2;20;100145;2027
2;2;25;104352;2027
2;2;30;113127;2027
2;2;35;109472;2027
2;2;40;105910;2027
2;2;45;92436;2027
2;2;50;85386;2027
2;2;55;75989;2027
2;2;60;69363;2027
2;2;65;62575;2027
2;2;70;53959;2027
2;2;75;47084;2027
2;2;80;32915;2027
2;2;85;17523;2027
2;2;90;8756;2027
2;2;95;2891;2027
2;2;100;399;2027
6;2;0;405208;2027
6;2;5;549510;2027
6;2;10;740375;2027
6;2;15;752699;2027
6;2;20;705668;2027
6;2;25;653920;2027
6;2;30;613432;2027
6;2;35;614938;2027
6;2;40;591825;2027
6;2;45;611325;2027
6;2;50;560845;2027
6;2;55;460928;2027
6;2;60;383701;2027
6;2;65;323956;2027
6;2;70;256937;2027
6;2;75;194444;2027
6;2;80;120274;2027
6;2;85;56246;2027
6;2;90;21100;2027
6;2;95;6155;2027
6;2;100;865;2027
10;2;0;10792;2027
10;2;5;14052;2027
10;2;10;16687;2027
10;2;15;17197;2027
10;2;20;17995;2027
10;2;25;19994;2027
10;2;30;19390;2027
10;2;35;17637;2027
10;2;40;15652;2027
10;2;45;15692;2027
10;2;50;13783;2027
10;2;55;10825;2027
10;2;60;8816;2027
10;2;65;7575;2027
10;2;70;6136;2027
10;2;75;4459;2027
10;2;80;2492;2027
10;2;85;1139;2027
10;2;90;509;2027
10;2;95;192;2027
10;2;100;46;2027
14;2;0;95888;2027
14;2;5;124536;2027
14;2;10;151576;2027
14;2;15;156429;2027
14;2;20;159511;2027
14;2;25;153775;2027
14;2;30;155517;2027
14;2;35;148428;2027
14;2;40;137357;2027
14;2;45;140671;2027
14;2;50;122438;2027
14;2;55;98137;2027
14;2;60;85825;2027
14;2;65;73363;2027
14;2;70;59369;2027
14;2;75;45616;2027
14;2;80;27869;2027
14;2;85;13436;2027
14;2;90;5630;2027
14;2;95;1547;2027
14;2;100;178;2027
18;2;0;34453;2027
18;2;5;44483;2027
18;2;10;51760;2027
18;2;15;51128;2027
18;2;20;51718;2027
18;2;25;50629;2027
18;2;30;52120;2027
18;2;35;48353;2027
18;2;40;42837;2027
18;2;45;38972;2027
18;2;50;31636;2027
18;2;55;25362;2027
18;2;60;23213;2027
18;2;65;19515;2027
18;2;70;15330;2027
18;2;75;10639;2027
18;2;80;5689;2027
18;2;85;2680;2027
18;2;90;1124;2027
18;2;95;348;2027
18;2;100;47;2027
22;2;0;42083;2027
22;2;5;51436;2027
22;2;10;57535;2027
22;2;15;52993;2027
22;2;20;52355;2027
22;2;25;52638;2027
22;2;30;49109;2027
22;2;35;44865;2027
22;2;40;37408;2027
22;2;45;37221;2027
22;2;50;29902;2027
22;2;55;24681;2027
22;2;60;22202;2027
22;2;65;19089;2027
22;2;70;14089;2027
22;2;75;8841;2027
22;2;80;4209;2027
22;2;85;1683;2027
22;2;90;560;2027
22;2;95;120;2027
22;2;100;8;2027
26;2;0;13705;2027
26;2;5;18836;2027
26;2;10;25268;2027
26;2;15;26088;2027
26;2;20;23145;2027
26;2;25;22868;2027
26;2;30;23972;2027
26;2;35;24702;2027
26;2;40;23868;2027
26;2;45;22820;2027
26;2;50;18706;2027
26;2;55;14623;2027
26;2;60;12749;2027
26;2;65;10862;2027
26;2;70;8425;2027
26;2;75;6064;2027
26;2;80;3442;2027
26;2;85;1677;2027
26;2;90;603;2027
26;2;95;146;2027
26;2;100;20;2027
30;2;0;35261;2027
30;2;5;47264;2027
30;2;10;58846;2027
30;2;15;56389;2027
30;2;20;55865;2027
30;2;25;59113;2027
30;2;30;59526;2027
30;2;35;57304;2027
30;2;40;51929;2027
30;2;45;50373;2027
30;2;50;44056;2027
30;2;55;35707;2027
30;2;60;31738;2027
30;2;65;26189;2027
30;2;70;20868;2027
30;2;75;15315;2027
30;2;80;9128;2027
30;2;85;4632;2027
30;2;90;1790;2027
30;2;95;496;2027
30;2;100;92;2027
34;2;0;20731;2027
34;2;5;24599;2027
34;2;10;29068;2027
34;2;15;27909;2027
34;2;20;27343;2027
34;2;25;26413;2027
34;2;30;26406;2027
34;2;35;22940;2027
34;2;40;17370;2027
34;2;45;17520;2027
34;2;50;14931;2027
34;2;55;13009;2027
34;2;60;12150;2027
34;2;65;10119;2027
34;2;70;7757;2027
34;2;75;5088;2027
34;2;80;2628;2027
34;2;85;1186;2027
34;2;90;389;2027
34;2;95;84;2027
34;2;100;9;2027
38;2;0;19135;2027
38;2;5;25258;2027
38;2;10;33116;2027
38;2;15;33588;2027
38;2;20;35817;2027
38;2;25;35858;2027
38;2;30;33208;2027
38;2;35;31301;2027
38;2;40;28785;2027
38;2;45;28747;2027
38;2;50;24277;2027
38;2;55;18502;2027
38;2;60;14961;2027
38;2;65;12041;2027
38;2;70;9607;2027
38;2;75;6891;2027
38;2;80;3992;2027
38;2;85;2052;2027
38;2;90;735;2027
38;2;95;190;2027
38;2;100;25;2027
42;2;0;8476;2027
42;2;5;10788;2027
42;2;10;13922;2027
42;2;15;13777;2027
42;2;20;13571;2027
42;2;25;14248;2027
42;2;30;15211;2027
42;2;35;15272;2027
42;2;40;14044;2027
42;2;45;13386;2027
42;2;50;11907;2027
42;2;55;9860;2027
42;2;60;9066;2027
42;2;65;7727;2027
42;2;70;6401;2027
42;2;75;4792;2027
42;2;80;3227;2027
42;2;85;1617;2027
42;2;90;665;2027
42;2;95;199;2027
42;2;100;27;2027
46;2;0;10494;2027
46;2;5;12818;2027
46;2;10;15668;2027
46;2;15;15958;2027
46;2;20;16487;2027
46;2;25;16903;2027
46;2;30;18257;2027
46;2;35;17314;2027
46;2;40;14487;2027
46;2;45;14846;2027
46;2;50;12379;2027
46;2;55;9488;2027
46;2;60;8176;2027
46;2;65;6767;2027
46;2;70;5233;2027
46;2;75;3680;2027
46;2;80;2038;2027
46;2;85;948;2027
46;2;90;344;2027
46;2;95;127;2027
46;2;100;31;2027
50;2;0;49560;2027
50;2;5;65926;2027
50;2;10;87029;2027
50;2;15;87267;2027
50;2;20;79954;2027
50;2;25;78788;2027
50;2;30;80476;2027
50;2;35;79417;2027
50;2;40;71710;2027
50;2;45;69867;2027
50;2;50;61092;2027
50;2;55;48367;2027
50;2;60;40360;2027
50;2;65;35137;2027
50;2;70;30009;2027
50;2;75;22827;2027
50;2;80;13799;2027
50;2;85;6524;2027
50;2;90;2441;2027
50;2;95;681;2027
50;2;100;73;2027
54;2;0;48152;2027
54;2;5;56803;2027
54;2;10;66641;2027
54;2;15;62057;2027
54;2;20;61559;2027
54;2;25;59053;2027
54;2;30;54590;2027
54;2;35;50767;2027
54;2;40;41807;2027
54;2;45;38196;2027
54;2;50;32965;2027
54;2;55;26918;2027
54;2;60;24444;2027
54;2;65;20842;2027
54;2;70;15453;2027
54;2;75;9567;2027
54;2;80;4743;2027
54;2;85;2074;2027
54;2;90;772;2027
54;2;95;175;2027
54;2;100;19;2027
58;2;0;17311;2027
58;2;5;22922;2027
58;2;10;29270;2027
58;2;15;29554;2027
58;2;20;26531;2027
58;2;25;26539;2027
58;2;30;29812;2027
58;2;35;31242;2027
58;2;40;27495;2027
58;2;45;24550;2027
58;2;50;20586;2027
58;2;55;16997;2027
58;2;60;14574;2027
58;2;65;12198;2027
58;2;70;9418;2027
58;2;75;6630;2027
58;2;80;3662;2027
58;2;85;1582;2027
58;2;90;559;2027
58;2;95;138;2027
58;2;100;18;2027
62;2;0;18900;2027
62;2;5;24441;2027
62;2;10;32212;2027
62;2;15;31558;2027
62;2;20;29216;2027
62;2;25;31009;2027
62;2;30;32179;2027
62;2;35;33580;2027
62;2;40;31103;2027
62;2;45;27736;2027
62;2;50;23094;2027
62;2;55;18764;2027
62;2;60;16589;2027
62;2;65;14446;2027
62;2;70;11518;2027
62;2;75;8762;2027
62;2;80;5225;2027
62;2;85;2467;2027
62;2;90;932;2027
62;2;95;276;2027
62;2;100;48;2027
66;2;0;41143;2027
66;2;5;55038;2027
66;2;10;68357;2027
66;2;15;66589;2027
66;2;20;63263;2027
66;2;25;66844;2027
66;2;30;65058;2027
66;2;35;59013;2027
66;2;40;50958;2027
66;2;45;47396;2027
66;2;50;39906;2027
66;2;55;32031;2027
66;2;60;26986;2027
66;2;65;21424;2027
66;2;70;16643;2027
66;2;75;11576;2027
66;2;80;6443;2027
66;2;85;3135;2027
66;2;90;1202;2027
66;2;95;309;2027
66;2;100;50;2027
70;2;0;23776;2027
70;2;5;30582;2027
70;2;10;37273;2027
70;2;15;36657;2027
70;2;20;36558;2027
70;2;25;34895;2027
70;2;30;35557;2027
70;2;35;32895;2027
70;2;40;27795;2027
70;2;45;27630;2027
70;2;50;24911;2027
70;2;55;19329;2027
70;2;60;15679;2027
70;2;65;13046;2027
70;2;70;10809;2027
70;2;75;8332;2027
70;2;80;4910;2027
70;2;85;2112;2027
70;2;90;712;2027
70;2;95;210;2027
70;2;100;31;2027
74;2;0;13046;2027
74;2;5;17000;2027
74;2;10;21699;2027
74;2;15;22756;2027
74;2;20;22606;2027
74;2;25;22552;2027
74;2;30;21850;2027
74;2;35;20232;2027
74;2;40;18871;2027
74;2;45;19126;2027
74;2;50;16194;2027
74;2;55;13585;2027
74;2;60;11684;2027
74;2;65;9709;2027
74;2;70;7722;2027
74;2;75;5518;2027
74;2;80;3078;2027
74;2;85;1272;2027
74;2;90;460;2027
74;2;95;118;2027
74;2;100;14;2027
78;2;0;7513;2027
78;2;5;10860;2027
78;2;10;15753;2027
78;2;15;15997;2027
78;2;20;13364;2027
78;2;25;11623;2027
78;2;30;13269;2027
78;2;35;14405;2027
78;2;40;14490;2027
78;2;45;14387;2027
78;2;50;11056;2027
78;2;55;8107;2027
78;2;60;6636;2027
78;2;65;5370;2027
78;2;70;3700;2027
78;2;75;2274;2027
78;2;80;1200;2027
78;2;85;579;2027
78;2;90;221;2027
78;2;95;70;2027
78;2;100;13;2027
82;2;0;92426;2027
82;2;5;115312;2027
82;2;10;142881;2027
82;2;15;138535;2027
82;2;20;136064;2027
82;2;25;134925;2027
82;2;30;142975;2027
82;2;35;144129;2027
82;2;40;135911;2027
82;2;45;134679;2027
82;2;50;111896;2027
82;2;55;88299;2027
82;2;60;79388;2027
82;2;65;68787;2027
82;2;70;56115;2027
82;2;75;42112;2027
82;2;80;25754;2027
82;2;85;12176;2027
82;2;90;4802;2027
82;2;95;1273;2027
82;2;100;168;2027
86;2;0;28977;2027
86;2;5;39527;2027
86;2;10;45490;2027
86;2;15;44629;2027
86;2;20;46996;2027
86;2;25;47805;2027
86;2;30;46306;2027
86;2;35;42406;2027
86;2;40;36914;2027
86;2;45;35774;2027
86;2;50;29531;2027
86;2;55;22678;2027
86;2;60;18557;2027
86;2;65;15579;2027
86;2;70;12564;2027
86;2;75;9129;2027
86;2;80;4883;2027
86;2;85;2578;2027
86;2;90;1198;2027
86;2;95;434;2027
86;2;100;137;2027
90;2;0;45647;2027
90;2;5;60496;2027
90;2;10;74571;2027
90;2;15;74567;2027
90;2;20;73458;2027
90;2;25;76766;2027
90;2;30;75372;2027
90;2;35;69348;2027
90;2;40;59208;2027
90;2;45;62872;2027
90;2;50;51745;2027
90;2;55;38380;2027
90;2;60;32676;2027
90;2;65;28360;2027
90;2;70;24216;2027
90;2;75;17550;2027
90;2;80;8728;2027
90;2;85;3785;2027
90;2;90;1519;2027
90;2;95;413;2027
90;2;100;71;2027
94;2;0;3593;2027
94;2;5;5992;2027
94;2;10;7664;2027
94;2;15;8173;2027
94;2;20;6838;2027
94;2;25;6654;2027
94;2;30;8151;2027
94;2;35;9083;2027
94;2;40;7890;2027
94;2;45;7036;2027
94;2;50;5385;2027
94;2;55;4125;2027
94;2;60;3976;2027
94;2;65;3409;2027
94;2;70;2029;2027
94;2;75;1085;2027
94;2;80;508;2027
94;2;85;222;2027
94;2;90;91;2027
94;2;95;32;2027
94;2;100;11;2027
2;2;0;55511;2028
2;2;5;68642;2028
2;2;10;96310;2028
2;2;15;103701;2028
2;2;20;101404;2028
2;2;25;101490;2028
2;2;30;111907;2028
2;2;35;110251;2028
2;2;40;106363;2028
2;2;45;93755;2028
2;2;50;86658;2028
2;2;55;76995;2028
2;2;60;69890;2028
2;2;65;62708;2028
2;2;70;54290;2028
2;2;75;46339;2028
2;2;80;34074;2028
2;2;85;18266;2028
2;2;90;8560;2028
2;2;95;3142;2028
2;2;100;444;2028
6;2;0;397208;2028
6;2;5;504806;2028
6;2;10;717300;2028
6;2;15;759709;2028
6;2;20;716052;2028
6;2;25;661516;2028
6;2;30;618047;2028
6;2;35;609223;2028
6;2;40;600955;2028
6;2;45;600751;2028
6;2;50;578658;2028
6;2;55;476034;2028
6;2;60;391494;2028
6;2;65;328842;2028
6;2;70;261901;2028
6;2;75;195785;2028
6;2;80;125000;2028
6;2;85;58896;2028
6;2;90;21624;2028
6;2;95;6297;2028
6;2;100;959;2028
10;2;0;10608;2028
10;2;5;13024;2028
10;2;10;16753;2028
10;2;15;16914;2028
10;2;20;17693;2028
10;2;25;19758;2028
10;2;30;19583;2028
10;2;35;18090;2028
10;2;40;15876;2028
10;2;45;15610;2028
10;2;50;14333;2028
10;2;55;11292;2028
10;2;60;9009;2028
10;2;65;7658;2028
10;2;70;6265;2028
10;2;75;4587;2028
10;2;80;2703;2028
10;2;85;1201;2028
10;2;90;510;2028
10;2;95;196;2028
10;2;100;49;2028
14;2;0;94109;2028
14;2;5;116552;2028
14;2;10;150058;2028
14;2;15;156671;2028
14;2;20;159361;2028
14;2;25;153911;2028
14;2;30;155328;2028
14;2;35;150635;2028
14;2;40;138747;2028
14;2;45;139033;2028
14;2;50;128335;2028
14;2;55;101319;2028
14;2;60;86663;2028
14;2;65;74867;2028
14;2;70;60221;2028
14;2;75;46021;2028
14;2;80;29163;2028
14;2;85;13895;2028
14;2;90;5683;2028
14;2;95;1628;2028
14;2;100;201;2028
18;2;0;33667;2028
18;2;5;41651;2028
18;2;10;51778;2028
18;2;15;51015;2028
18;2;20;51052;2028
18;2;25;50919;2028
18;2;30;52017;2028
18;2;35;48961;2028
18;2;40;43998;2028
18;2;45;39514;2028
18;2;50;33297;2028
18;2;55;26010;2028
18;2;60;23125;2028
18;2;65;20050;2028
18;2;70;15511;2028
18;2;75;11038;2028
18;2;80;6104;2028
18;2;85;2756;2028
18;2;90;1142;2028
18;2;95;359;2028
18;2;100;48;2028
22;2;0;41662;2028
22;2;5;48367;2028
22;2;10;57942;2028
22;2;15;54200;2028
22;2;20;50934;2028
22;2;25;53431;2028
22;2;30;49235;2028
22;2;35;46982;2028
22;2;40;37226;2028
22;2;45;37738;2028
22;2;50;31212;2028
22;2;55;25201;2028
22;2;60;22078;2028
22;2;65;19385;2028
22;2;70;14450;2028
22;2;75;9195;2028
22;2;80;4510;2028
22;2;85;1726;2028
22;2;90;584;2028
22;2;95;125;2028
22;2;100;6;2028
26;2;0;13440;2028
26;2;5;17340;2028
26;2;10;24495;2028
26;2;15;26138;2028
26;2;20;23995;2028
26;2;25;22442;2028
26;2;30;23666;2028
26;2;35;24706;2028
26;2;40;23998;2028
26;2;45;23125;2028
26;2;50;19601;2028
26;2;55;15181;2028
26;2;60;12830;2028
26;2;65;11108;2028
26;2;70;8649;2028
26;2;75;6207;2028
26;2;80;3677;2028
26;2;85;1712;2028
26;2;90;660;2028
26;2;95;154;2028
26;2;100;22;2028
30;2;0;34615;2028
30;2;5;43698;2028
30;2;10;58230;2028
30;2;15;56909;2028
30;2;20;55172;2028
30;2;25;58700;2028
30;2;30;59494;2028
30;2;35;58398;2028
30;2;40;52646;2028
30;2;45;50539;2028
30;2;50;45614;2028
30;2;55;36909;2028
30;2;60;31808;2028
30;2;65;27033;2028
30;2;70;21023;2028
30;2;75;15685;2028
30;2;80;9511;2028
30;2;85;4738;2028
30;2;90;1882;2028
30;2;95;505;2028
30;2;100;98;2028
34;2;0;20777;2028
34;2;5;22840;2028
34;2;10;28938;2028
34;2;15;27953;2028
34;2;20;27065;2028
34;2;25;26656;2028
34;2;30;26202;2028
34;2;35;24579;2028
34;2;40;17496;2028
34;2;45;17572;2028
34;2;50;15315;2028
34;2;55;13168;2028
34;2;60;12064;2028
34;2;65;10373;2028
34;2;70;7911;2028
34;2;75;5310;2028
34;2;80;2816;2028
34;2;85;1207;2028
34;2;90;432;2028
34;2;95;87;2028
34;2;100;9;2028
38;2;0;19143;2028
38;2;5;23142;2028
38;2;10;32481;2028
38;2;15;33325;2028
38;2;20;34690;2028
38;2;25;36650;2028
38;2;30;33425;2028
38;2;35;31911;2028
38;2;40;28923;2028
38;2;45;28750;2028
38;2;50;25460;2028
38;2;55;19342;2028
38;2;60;15312;2028
38;2;65;12389;2028
38;2;70;9728;2028
38;2;75;7112;2028
38;2;80;4222;2028
38;2;85;2096;2028
38;2;90;809;2028
38;2;95;198;2028
38;2;100;26;2028
42;2;0;8372;2028
42;2;5;10060;2028
42;2;10;13589;2028
42;2;15;13835;2028
42;2;20;13560;2028
42;2;25;14139;2028
42;2;30;15122;2028
42;2;35;15321;2028
42;2;40;14324;2028
42;2;45;13500;2028
42;2;50;12243;2028
42;2;55;10198;2028
42;2;60;9034;2028
42;2;65;7965;2028
42;2;70;6426;2028
42;2;75;4931;2028
42;2;80;3271;2028
42;2;85;1737;2028
42;2;90;667;2028
42;2;95;219;2028
42;2;100;30;2028
46;2;0;10341;2028
46;2;5;12054;2028
46;2;10;15327;2028
46;2;15;15979;2028
46;2;20;16394;2028
46;2;25;16733;2028
46;2;30;17987;2028
46;2;35;17893;2028
46;2;40;14777;2028
46;2;45;14637;2028
46;2;50;13138;2028
46;2;55;9831;2028
46;2;60;8261;2028
46;2;65;6957;2028
46;2;70;5348;2028
46;2;75;3802;2028
46;2;80;2186;2028
46;2;85;992;2028
46;2;90;365;2028
46;2;95;121;2028
46;2;100;33;2028
50;2;0;48479;2028
50;2;5;60888;2028
50;2;10;85713;2028
50;2;15;86828;2028
50;2;20;82609;2028
50;2;25;77403;2028
50;2;30;80170;2028
50;2;35;80014;2028
50;2;40;73183;2028
50;2;45;69619;2028
50;2;50;63571;2028
50;2;55;50346;2028
50;2;60;41054;2028
50;2;65;35506;2028
50;2;70;30215;2028
50;2;75;23312;2028
50;2;80;14463;2028
50;2;85;6877;2028
50;2;90;2540;2028
50;2;95;725;2028
50;2;100;85;2028
54;2;0;47940;2028
54;2;5;53702;2028
54;2;10;66440;2028
54;2;15;62422;2028
54;2;20;61330;2028
54;2;25;59903;2028
54;2;30;55136;2028
54;2;35;52518;2028
54;2;40;42900;2028
54;2;45;38689;2028
54;2;50;34054;2028
54;2;55;27795;2028
54;2;60;24346;2028
54;2;65;21291;2028
54;2;70;15984;2028
54;2;75;10100;2028
54;2;80;5095;2028
54;2;85;2121;2028
54;2;90;804;2028
54;2;95;189;2028
54;2;100;19;2028
58;2;0;17013;2028
58;2;5;21301;2028
58;2;10;28721;2028
58;2;15;29448;2028
58;2;20;27505;2028
58;2;25;26271;2028
58;2;30;29292;2028
58;2;35;31429;2028
58;2;40;28345;2028
58;2;45;25004;2028
58;2;50;21370;2028
58;2;55;17486;2028
58;2;60;14824;2028
58;2;65;12470;2028
58;2;70;9694;2028
58;2;75;6845;2028
58;2;80;3950;2028
58;2;85;1695;2028
58;2;90;592;2028
58;2;95;154;2028
58;2;100;19;2028
62;2;0;18619;2028
62;2;5;22725;2028
62;2;10;31572;2028
62;2;15;31678;2028
62;2;20;29627;2028
62;2;25;30784;2028
62;2;30;32109;2028
62;2;35;33486;2028
62;2;40;31850;2028
62;2;45;28408;2028
62;2;50;23983;2028
62;2;55;19392;2028
62;2;60;16695;2028
62;2;65;14711;2028
62;2;70;11773;2028
62;2;75;8884;2028
62;2;80;5582;2028
62;2;85;2594;2028
62;2;90;995;2028
62;2;95;288;2028
62;2;100;51;2028
66;2;0;39951;2028
66;2;5;50946;2028
66;2;10;67656;2028
66;2;15;67215;2028
66;2;20;62986;2028
66;2;25;66124;2028
66;2;30;65432;2028
66;2;35;61033;2028
66;2;40;51746;2028
66;2;45;48111;2028
66;2;50;41478;2028
66;2;55;33149;2028
66;2;60;27436;2028
66;2;65;22175;2028
66;2;70;16867;2028
66;2;75;11999;2028
66;2;80;6837;2028
66;2;85;3213;2028
66;2;90;1278;2028
66;2;95;325;2028
66;2;100;51;2028
70;2;0;23141;2028
70;2;5;28707;2028
70;2;10;36721;2028
70;2;15;36735;2028
70;2;20;36885;2028
70;2;25;34984;2028
70;2;30;35244;2028
70;2;35;34207;2028
70;2;40;28195;2028
70;2;45;27467;2028
70;2;50;25740;2028
70;2;55;20326;2028
70;2;60;15970;2028
70;2;65;13315;2028
70;2;70;10870;2028
70;2;75;8452;2028
70;2;80;5196;2028
70;2;85;2281;2028
70;2;90;745;2028
70;2;95;219;2028
70;2;100;34;2028
74;2;0;12863;2028
74;2;5;16032;2028
74;2;10;21112;2028
74;2;15;22454;2028
74;2;20;22707;2028
74;2;25;22749;2028
74;2;30;22161;2028
74;2;35;20679;2028
74;2;40;18967;2028
74;2;45;19132;2028
74;2;50;16902;2028
74;2;55;13928;2028
74;2;60;11896;2028
74;2;65;9939;2028
74;2;70;7859;2028
74;2;75;5682;2028
74;2;80;3288;2028
74;2;85;1367;2028
74;2;90;473;2028
74;2;95;130;2028
74;2;100;15;2028
78;2;0;7234;2028
78;2;5;9730;2028
78;2;10;15392;2028
78;2;15;16048;2028
78;2;20;13978;2028
78;2;25;11433;2028
78;2;30;12613;2028
78;2;35;14263;2028
78;2;40;14378;2028
78;2;45;14658;2028
78;2;50;11788;2028
78;2;55;8565;2028
78;2;60;6683;2028
78;2;65;5586;2028
78;2;70;3901;2028
78;2;75;2397;2028
78;2;80;1294;2028
78;2;85;588;2028
78;2;90;240;2028
78;2;95;69;2028
78;2;100;15;2028
82;2;0;89977;2028
82;2;5;108646;2028
82;2;10;141202;2028
82;2;15;139628;2028
82;2;20;135302;2028
82;2;25;134917;2028
82;2;30;140615;2028
82;2;35;145639;2028
82;2;40;136559;2028
82;2;45;134601;2028
82;2;50;117979;2028
82;2;55;90966;2028
82;2;60;79431;2028
82;2;65;70048;2028
82;2;70;56684;2028
82;2;75;42701;2028
82;2;80;26784;2028
82;2;85;12669;2028
82;2;90;4906;2028
82;2;95;1351;2028
82;2;100;193;2028
86;2;0;28187;2028
86;2;5;36597;2028
86;2;10;46055;2028
86;2;15;44006;2028
86;2;20;46157;2028
86;2;25;47929;2028
86;2;30;46448;2028
86;2;35;43648;2028
86;2;40;37488;2028
86;2;45;35878;2028
86;2;50;31080;2028
86;2;55;23545;2028
86;2;60;18918;2028
86;2;65;15805;2028
86;2;70;12724;2028
86;2;75;9322;2028
86;2;80;5251;2028
86;2;85;2491;2028
86;2;90;1199;2028
86;2;95;403;2028
86;2;100;132;2028
90;2;0;44512;2028
90;2;5;56274;2028
90;2;10;73645;2028
90;2;15;74794;2028
90;2;20;72598;2028
90;2;25;76518;2028
90;2;30;75466;2028
90;2;35;71436;2028
90;2;40;60369;2028
90;2;45;61279;2028
90;2;50;55580;2028
90;2;55;39775;2028
90;2;60;33026;2028
90;2;65;28647;2028
90;2;70;24211;2028
90;2;75;18136;2028
90;2;80;9637;2028
90;2;85;3856;2028
90;2;90;1586;2028
90;2;95;429;2028
90;2;100;74;2028
94;2;0;3553;2028
94;2;5;5252;2028
94;2;10;7658;2028
94;2;15;8105;2028
94;2;20;7169;2028
94;2;25;6444;2028
94;2;30;7705;2028
94;2;35;9104;2028
94;2;40;8201;2028
94;2;45;7137;2028
94;2;50;5781;2028
94;2;55;4294;2028
94;2;60;3852;2028
94;2;65;3591;2028
94;2;70;2241;2028
94;2;75;1183;2028
94;2;80;559;2028
94;2;85;234;2028
94;2;90;91;2028
94;2;95;33;2028
94;2;100;11;2028
2;2;0;54363;2029
2;2;5;63375;2029
2;2;10;92511;2029
2;2;15;104350;2029
2;2;20;102649;2029
2;2;25;99784;2029
2;2;30;110046;2029
2;2;35;111261;2029
2;2;40;105843;2029
2;2;45;95793;2029
2;2;50;87745;2029
2;2;55;78291;2029
2;2;60;70365;2029
2;2;65;62845;2029
2;2;70;54737;2029
2;2;75;45570;2029
2;2;80;35098;2029
2;2;85;19050;2029
2;2;90;8480;2029
2;2;95;3285;2029
2;2;100;494;2029
6;2;0;392364;2029
6;2;5;466488;2029
6;2;10;684160;2029
6;2;15;764870;2029
6;2;20;726080;2029
6;2;25;671036;2029
6;2;30;623397;2029
6;2;35;602481;2029
6;2;40;612048;2029
6;2;45;589366;2029
6;2;50;593331;2029
6;2;55;492008;2029
6;2;60;400654;2029
6;2;65;333883;2029
6;2;70;267210;2029
6;2;75;197224;2029
6;2;80;129598;2029
